gene	11_16_R4_int.counts	11_16_R4_panc.counts	11_16_R4_st.counts	1_13_SSF3_MTD_1_pancHH.counts	8_5_16_int.counts	8_5_16_panc.counts	8_5_16_st.counts	R5_11_2_MT1_pancHH.counts
Wiz	2.86914987456334	2.46880953641237	2.78000377262944	3.57561002534562	2.56941815037978	2.46098345769039	2.39514077415846	2.7981032758054
Rasal3	0.0154567402987549	0.00483665925026714	0.00485508627050449	0	0.0245703916017156	0	0	0.0163051824807008
Cyp4f17	0.204821102321928	0.208994909561516	0.223777228815977	0.10292059176952	0.124572936935317	0.203752214518475	0.1557413939756	0.0814154279287777
Cyp4f16	1.66032166264263	2.43637379169086	1.58926470436746	1.35852741226724	1.92528945367434	2.18027008253544	1.89787947579686	1.6961498172365
Cyp4f37	0.00895898246983331	0.0126153348436836	0.0126633975701312	0	0.0085448433517813	0	0.00546561057214257	0.00472537679965417
Zfp871	6.71695126362689	6.55114390222618	7.54393447117472	6.41187103016272	6.22394317415069	5.33978358433424	6.19913423274435	5.42958847194889
Zfp811	3.22380689762264	1.87597744052887	2.70032970382786	2.36159763299851	3.39844411440817	2.30052582160737	2.53032081739494	2.60526532350469
Gm26693	0.0057636663383568	0.0108212558037657	0.00543124166536831	0	0.0219889373191775	0.0125592876338818	0.00703248516877861	0.00608004207797622
Zfp799	8.11490552767734	9.23965266093419	8.87483569337881	6.17217783996171	7.89985336545057	7.83031457560592	8.34747022985103	7.21693242489451
Zfp870	3.12782190819338	2.96359151697988	2.77350574659081	2.69434248236192	3.85411700309842	2.80458236754723	2.92747430857186	2.43877006829942
Cyp4f13	0.448529915148213	0.737536662513043	0.455810393079159	0.180334012136274	0.355098733069408	0.657965895638211	0.529385074003922	0.306156110176942
Cyp4f41-ps	0.0766366130997394	0.0449640225510376	0.0541623953042728	0.0214284759637636	0.0365469994027418	0.0626229823194804	0.0584421674254778	0.0707378913664242
Zfp472	1.47873283312443	1.36020742022	1.48228942412401	1.72603188120953	1.32045338335047	1.70842813215659	1.39860612316728	1.43950739137688
Zfp952	2.59263999508252	2.8039802267359	2.4685561693381	2.42248069054479	2.74582975316816	2.3598344201707	2.9920360743287	2.09109997473697
Zfp763	2.5525462234271	2.85729439613895	2.94405808869702	2.49914994000202	2.54207152285022	3.04424784823024	3.36991127590912	2.43783329081669
Zfp563	0.843530122672451	0.99907806313989	0.910024747836383	0.731829451441544	0.781979874984894	0.901866586964707	0.880132191519953	0.827461226498845
Zfp955a	1.48235180824775	1.51637798989338	1.83772394380298	1.51472034304538	1.63459232141231	1.75992765369534	1.79065141218549	1.58450051539768
Zfp955b	2.3003627528525	2.25174461249139	2.50117759492139	1.84716088574978	1.87054770330211	2.09393603614772	2.01511457799115	1.70071707164759
Zfp422-rs1	2.4557142799758	2.748621998105	2.75909387767376	3.16913481753448	1.98185824208017	2.67555581623414	2.30485960723118	1.39489101528515
Zfp81	1.69760600003041	1.37140512356085	1.63581033041712	1.15484148297412	1.34390126058273	1.36323613165292	1.34511921941853	1.21288564208756
Zfp101	0.920764187078017	0.948604142202332	0.750009698941818	0.789823340152511	0.855873679544521	0.943681780851949	0.923523901333008	0.664686252386932
Adamts10	4.53627997065987	7.54258450310923	4.96198352395159	3.35888861298561	4.98791941634803	7.96422037090345	5.26021592777172	4.22244800370396
Myo1f	0.00639712145326506	0.00720633883951801	0.00482252934652705	0	0.0109825330753969	0.0153335762357248	0.012488623484277	0.00674826843374573
Zfp414	10.747130735535	9.97261219804541	11.364021839167	9.44435175169675	10.1086227723261	9.84763281191822	10.3635110807477	11.7550118099988
Gm20507	0.0445521458631313	0.00836464393823799	0.0461808165770106	0.0199316655190848	0.0424926724288201	0.0388324501630499	0.0271799481984809	0.0375981405737237
Pram1	0.0174085326031467	0.0408555451963742	0.0082022398640523	0	0	0.00948349346628994	0	0.00918205570285742
Hnrnpm	14.7460795025895	11.3487647892716	13.2268310187176	18.2415000708448	14.9273309837665	12.5500883506118	13.646706847196	15.4414007196933
March2	0.813718775985067	0.953424071431791	0.901878281613198	0.724918688097257	0.776103703362307	0.860165913084273	0.731704513403028	0.749755582408104
Rab11b	10.2837052474792	9.49446556335976	10.2642991467317	10.7011423403454	9.49862964781653	9.77313257877724	9.34652117907408	9.82837656379916
Gm17251	2.16285722557465	2.79592900353462	2.60611103667732	2.49835148954196	2.46868850877761	2.74278992343737	2.50920418902245	2.35638538125247
Angptl4	5.01215569520054	12.933168733493	4.9876955840409	6.49095510806711	4.11493174997343	11.5150819771579	4.11163389870161	6.57992565507832
Kank3	0.810996387986969	1.22517205586062	0.809771059332151	0.630734002441227	0.881081004394555	1.32247232246077	0.825700431159647	0.781859671358814
Rps28	23.4710894653889	21.8753211019741	23.0242874622873	28.7269045406953	25.4152934579645	21.3255240474889	25.3059843163589	21.3583573751588
Ndufa7	9.09182019132864	8.23888905851866	8.74116736200511	9.10517255080781	9.87000847624337	9.28729397851195	9.69036029075192	8.35747699564016
Cd320	5.41030779641188	6.98701349100524	6.13106077044442	6.60833132571476	5.55934246656995	7.30589434932223	6.1028943857189	7.41001375421753
